0,0
0,0
0,0
0,0
0,0
0,0
39619,40148
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
90384,90660
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30459,30801
35980,36268
0,0
0,0
0,0
0,0
68950,69434
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
28821,28840
0,0
0,0
13297,13862
0,0
0,0
76606,76762
17143,17151
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10544,10619
0,0
274,279
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
92649,92746
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
74908,74991
0,0
0,0
0,0
0,0
0,0
0,0
0,0
82256,82286
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10921,11147
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4120,4677
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47563,47636
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16744,16834
0,0
0,0
0,0
0,0
0,0
0,0
51000,51780
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
50789,50953
0,0
3178,3184
0,0
43250,43258
21,25
35869,36568
0,0
0,0
0,0
3717,3980
0,0
0,0
0,0
0,0
0,0
0,0
8261,8268
0,0
36594,36896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8526,8682
54409,55200
0,0
0,0
0,0
25277,25698
0,0
0,0
0,0
2902,3299
0,0
4934,5223
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
99039,99607
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
93038,93388
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
79158,79459
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
42542,42696
0,0
0,0
0,0
0,0
0,0
60836,61234
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
89217,89769
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
